search_strategy,num_words,num_states,query_len,num_beam,recall,results,query,target,lattice_num_states,alpha,search_stage,time_seconds,words_per_sec
beam_forward_backward_jit,20,148,12,10.0,1.0,"[('treading', 5.0), ('acrobat', 10.0), ('puno', 10.0), ('replane', 10.0), ('adighe', 11.0)]",ktryjeadwino,treading,,0.0,search_time,6.277899956330657e-05,15928.893530576199
beam_forward_backward_jit,20,148,12,10.0,0.0,"[('iconostas', 10.6893043269016), ('hypomorph', 12.736554256351434), ('chaetopodous', 14.246722991005004), ('incumbentess', 14.2919059649531), ('multifistular', 15.987273073640603)]",ktryjeadwino,treading,,0.31622776601683794,search_time,7.67559977248311e-05,13028.29784826695
beam_jit,20,148,12,20.0,1.0,"[('treading', 5.0), ('trifler', 10.0), ('acrobat', 10.0), ('adighe', 11.0)]",ktryjeadwino,treading,,0.0,search_time,6.115599535405636e-05,16351.626593772247
beam_jit,20,148,12,20.0,0.0,"[('iconostas', 10.6893043269016), ('puno', 11.473346397666187), ('acrobat', 12.387363738763394), ('hypomorph', 12.843780315634138), ('depetalize', 13.390668398822786), ('incumbentess', 14.2919059649531)]",ktryjeadwino,treading,,0.31622776601683794,search_time,5.618599243462086e-05,17798.030374983944
beam_forward_backward_jit,20,148,12,20.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('puno', 10.0), ('anisodont', 10.0), ('adighe', 11.0)]",ktryjeadwino,treading,,0.0,search_time,0.00011794298188760877,8478.67320289501
beam_forward_backward_jit,20,148,12,20.0,0.0,"[('iconostas', 10.6893043269016), ('footstock', 11.423725679779388), ('puno', 11.473346397666187), ('acrobat', 12.387363738763394), ('hypomorph', 12.843780315634138), ('detention', 13.312622276218091), ('depetalize', 13.390668398822786), ('chaetopodous', 14.246722991005004), ('incumbentess', 14.2919059649531), ('multifistular', 15.041434099721675)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.00012136000441387296,8239.946964649975
beam_jit,20,148,12,50.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('depetalize', 10.0), ('detention', 10.0), ('hypomorph', 11.0), ('adighe', 11.0), ('chaetopodous', 12.0), ('repolymerize', 13.0)]",ktryjeadwino,treading,,0.0,search_time,0.00016644597053527832,6007.955595344673
beam_jit,20,148,12,50.0,0.0,"[('iconostas', 10.6893043269016), ('puno', 11.473346397666187), ('footstock', 12.116197424499672), ('acrobat', 12.359360826631258), ('hypomorph', 12.736554256351434), ('trifler', 12.801718732288748), ('depetalize', 13.390668398822786), ('incumbentess', 14.2919059649531), ('repolymerize', 14.884434918603954), ('multifistular', 15.03312948054885), ('nonspecialized', 18.465230162802115)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.00016023399075493217,6240.873083723149
beam_forward_backward_jit,20,148,12,50.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('depetalize', 10.0), ('detention', 10.0), ('adighe', 10.0), ('puno', 10.0), ('anisodont', 10.0), ('voltaism', 10.0), ('hypomorph', 11.0), ('repolymerize', 11.0), ('exteroceptive', 11.0), ('chaetopodous', 12.0)]",ktryjeadwino,treading,,0.0,search_time,0.00034181796945631504,2925.53373244411
beam_forward_backward_jit,20,148,12,50.0,0.0,"[('iconostas', 10.689304326901599), ('footstock', 11.423725679779388), ('puno', 11.473346397666187), ('acrobat', 11.6023067936313), ('hypomorph', 12.736554256351434), ('trifler', 12.801718732288748), ('detention', 13.312622276218091), ('depetalize', 13.390668398822784), ('chaetopodous', 14.246722991005004), ('incumbentess', 14.2919059649531), ('exteroceptive', 14.504961406383355), ('repolymerize', 14.884434918603954), ('multifistular', 15.03312948054885), ('anisodont', 15.354539762905674), ('nonspecialized', 18.465230162802115)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.00033695902675390244,2967.719872749836
beam_jit,20,148,12,100.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('depetalize', 10.0), ('detention', 10.0), ('anisodont', 10.0), ('hypomorph', 11.0), ('adighe', 11.0), ('vociferance', 11.0), ('chaetopodous', 12.0), ('repolymerize', 13.0), ('nonspecialized', 13.0), ('exteroceptive', 14.0)]",ktryjeadwino,treading,,0.0,search_time,0.0003531690454110503,2831.505232391216
beam_jit,20,148,12,100.0,0.0,"[('iconostas', 10.6893043269016), ('puno', 11.473346397666187), ('trifler', 12.090847001495352), ('footstock', 12.116197424499672), ('acrobat', 12.359360826631258), ('detention', 12.402967167644963), ('hypomorph', 12.736554256351434), ('depetalize', 13.390668398822786), ('chaetopodous', 13.551543329902794), ('voltaism', 13.635502401019616), ('treading', 13.914144470593348), ('incumbentess', 14.2919059649531), ('anisodont', 14.460224396629584), ('vociferance', 14.630599050228705), ('repolymerize', 14.884434918603954), ('multifistular', 15.03312948054885), ('exteroceptive', 15.14358813245474), ('nonspecialized', 17.60773942995244)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.00034694798523560166,2882.276429191341
beam_forward_backward_jit,20,148,12,100.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('depetalize', 10.0), ('detention', 10.0), ('anisodont', 10.0), ('adighe', 10.0), ('puno', 10.0), ('voltaism', 10.0), ('hypomorph', 11.0), ('vociferance', 11.0), ('repolymerize', 11.0), ('exteroceptive', 11.0), ('chaetopodous', 12.0), ('nonspecialized', 13.0), ('iconostas', 15.0), ('multifistular', 17.0)]",ktryjeadwino,treading,,0.0,search_time,0.0007408639648929238,1349.7754613352383
beam_forward_backward_jit,20,148,12,100.0,0.0,"[('iconostas', 10.689304326901599), ('footstock', 11.423725679779388), ('puno', 11.473346397666187), ('acrobat', 11.6023067936313), ('replane', 11.999794579918108), ('trifler', 12.090847001495352), ('detention', 12.402967167644963), ('hypomorph', 12.736554256351434), ('depetalize', 13.390668398822786), ('chaetopodous', 13.551543329902794), ('voltaism', 13.635502401019616), ('treading', 13.750908928596344), ('incumbentess', 14.2919059649531), ('anisodont', 14.460224396629584), ('exteroceptive', 14.504961406383355), ('vociferance', 14.630599050228705), ('repolymerize', 14.884434918603954), ('multifistular', 15.03312948054885), ('nonspecialized', 17.60773942995244)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.0007469350239261985,1338.8045385040157
beam_jit,20,148,12,200.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('adighe', 10.0), ('depetalize', 10.0), ('detention', 10.0), ('voltaism', 10.0), ('anisodont', 10.0), ('puno', 10.0), ('hypomorph', 11.0), ('vociferance', 11.0), ('repolymerize', 11.0), ('chaetopodous', 12.0), ('footstock', 12.0), ('iconostas', 12.0), ('incumbentess', 12.0), ('exteroceptive', 13.0), ('multifistular', 13.0), ('nonspecialized', 13.0)]",ktryjeadwino,treading,,0.0,search_time,0.0006711820024065673,1489.908842034551
beam_jit,20,148,12,200.0,0.0,"[('iconostas', 10.6893043269016), ('puno', 11.473346397666187), ('adighe', 12.029999208155518), ('trifler', 12.04368229855478), ('footstock', 12.116197424499672), ('replane', 12.145327315079047), ('acrobat', 12.359360826631258), ('detention', 12.402967167644963), ('hypomorph', 12.736554256351434), ('treading', 13.104892118254444), ('depetalize', 13.390668398822786), ('chaetopodous', 13.551543329902794), ('voltaism', 13.635502401019616), ('exteroceptive', 13.905022408319155), ('incumbentess', 14.2919059649531), ('anisodont', 14.460224396629584), ('vociferance', 14.630599050228705), ('repolymerize', 14.884434918603954), ('multifistular', 15.03312948054885), ('nonspecialized', 17.60773942995244)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.000657475960906595,1520.9681561909852
beam_forward_backward_jit,20,148,12,200.0,1.0,"[('treading', 5.0), ('replane', 9.0), ('trifler', 10.0), ('acrobat', 10.0), ('adighe', 10.0), ('depetalize', 10.0), ('detention', 10.0), ('voltaism', 10.0), ('anisodont', 10.0), ('puno', 10.0), ('hypomorph', 11.0), ('vociferance', 11.0), ('repolymerize', 11.0), ('exteroceptive', 11.0), ('chaetopodous', 12.0), ('footstock', 12.0), ('iconostas', 12.0), ('incumbentess', 12.0), ('multifistular', 13.0), ('nonspecialized', 13.0)]",ktryjeadwino,treading,,0.0,search_time,0.0013573410105891526,736.7345362724662
beam_forward_backward_jit,20,148,12,200.0,0.0,"[('iconostas', 10.689304326901599), ('footstock', 11.423725679779388), ('puno', 11.473346397666187), ('acrobat', 11.6023067936313), ('replane', 11.999794579918108), ('adighe', 12.029999208155518), ('trifler', 12.042435420021313), ('detention', 12.402967167644963), ('hypomorph', 12.736554256351434), ('treading', 13.104892118254444), ('depetalize', 13.390668398822786), ('chaetopodous', 13.551543329902794), ('voltaism', 13.635502401019616), ('exteroceptive', 13.905022408319155), ('incumbentess', 14.2919059649531), ('anisodont', 14.460224396629584), ('vociferance', 14.630599050228705), ('repolymerize', 14.884434918603954), ('multifistular', 15.03312948054885), ('nonspecialized', 15.648655964277946)]",ktryjeadwino,treading,,0.31622776601683794,search_time,0.0013565699919126928,737.1532659292075
edit_graph,20,148,9,,,"[('iconostas', 5.0)]",fuchnstjs,iconostas,13.0,,search_time_jit,,inf
edit_graph,20,148,9,,,"[('iconostas', 4.77334213)]",fuchnstjs,iconostas,13.0,0.31622776601683794,search_time_jit,,inf
beam_jit,20,148,9,10.0,0.0,"[('puno', 7.0), ('footstock', 7.0)]",fuchnstjs,iconostas,,0.0,search_time,5.0024944357573986e-05,19990.027232256096
beam_jit,20,148,9,10.0,0.0,"[('trifler', 9.27966833548238), ('chaetopodous', 11.823823774685614), ('multifistular', 13.85404214954235)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,2.9937014915049076e-05,33403.46400059108
beam_forward_backward_jit,20,148,9,10.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('incumbentess', 12.0)]",fuchnstjs,iconostas,,0.0,search_time,5.9021986089646816e-05,16942.838868233415
beam_forward_backward_jit,20,148,9,10.0,0.0,"[('acrobat', 9.143397848852608), ('trifler', 9.27966833548238), ('puno', 11.18335901160638), ('anisodont', 11.259150662855813), ('chaetopodous', 11.800351103689978), ('multifistular', 13.85404214954235)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,5.7839963119477034e-05,17289.084329710782
beam_jit,20,148,9,20.0,1.0,"[('puno', 7.0), ('footstock', 7.0), ('iconostas', 8.0), ('multifistular', 12.0)]",fuchnstjs,iconostas,,0.0,search_time,5.5105017963796854e-05,18147.167661881256
beam_jit,20,148,9,20.0,0.0,"[('trifler', 9.27966833548238), ('replane', 10.307507563735278), ('chaetopodous', 11.823823774685614), ('multifistular', 13.85404214954235), ('incumbentess', 16.008755563373928)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,4.682905273512006e-05,21354.264961461347
beam_forward_backward_jit,20,148,9,20.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('incumbentess', 10.0), ('chaetopodous', 11.0), ('multifistular', 12.0)]",fuchnstjs,iconostas,,0.0,search_time,0.0001072229933924973,9326.357792860994
beam_forward_backward_jit,20,148,9,20.0,0.0,"[('acrobat', 9.143397848852608), ('trifler', 9.27966833548238), ('replane', 10.307507563735278), ('puno', 11.18335901160638), ('hypomorph', 11.234908041326527), ('anisodont', 11.259150662855813), ('chaetopodous', 11.800351103689978), ('multifistular', 13.85404214954235), ('incumbentess', 16.008755563373928)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.00010606099385768175,9428.536954328873
beam_jit,20,148,9,50.0,1.0,"[('puno', 7.0), ('footstock', 7.0), ('acrobat', 8.0), ('iconostas', 8.0), ('detention', 8.0), ('incumbentess', 11.0), ('chaetopodous', 11.0), ('multifistular', 12.0)]",fuchnstjs,iconostas,,0.0,search_time,0.00014599598944187164,6849.5032214439725
beam_jit,20,148,9,50.0,0.0,"[('acrobat', 9.143397848852608), ('puno', 9.178777142281332), ('trifler', 9.27966833548238), ('replane', 10.232757389813656), ('treading', 11.29980967274059), ('detention', 11.307937771398294), ('chaetopodous', 11.823823774685614), ('iconostas', 12.359335948740288), ('repolymerize', 13.268371330314384), ('exteroceptive', 13.29580047031412), ('multifistular', 13.85404214954235), ('incumbentess', 14.01055524151921)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.00014124700101092458,7079.796334384871
beam_forward_backward_jit,20,148,9,50.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('acrobat', 8.0), ('detention', 8.0), ('voltaism', 9.0), ('incumbentess', 10.0), ('anisodont', 10.0), ('chaetopodous', 11.0), ('vociferance', 11.0), ('multifistular', 12.0)]",fuchnstjs,iconostas,,0.0,search_time,0.0002836969797499478,3524.887719571093
beam_forward_backward_jit,20,148,9,50.0,0.0,"[('acrobat', 9.143397848852608), ('puno', 9.17877714228133), ('trifler', 9.27966833548238), ('replane', 10.232757389813656), ('treading', 10.480454417504872), ('hypomorph', 11.234908041326527), ('anisodont', 11.259150662855813), ('detention', 11.282893548416302), ('depetalize', 11.401055275319575), ('chaetopodous', 11.800351103689978), ('vociferance', 12.159265998950216), ('iconostas', 12.359335948740288), ('multifistular', 12.962916449281547), ('repolymerize', 13.268371330314384), ('exteroceptive', 13.29580047031412), ('incumbentess', 14.01055524151921)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.0002868629526346922,3485.9851745075553
beam_jit,20,148,9,100.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('acrobat', 8.0), ('detention', 8.0), ('adighe', 9.0), ('anisodont', 9.0), ('depetalize', 10.0), ('vociferance', 10.0), ('incumbentess', 11.0), ('hypomorph', 11.0), ('chaetopodous', 11.0), ('multifistular', 12.0), ('nonspecialized', 14.0), ('exteroceptive', 16.0)]",fuchnstjs,iconostas,,0.0,search_time,0.00030525802867487073,3275.917112945444
beam_jit,20,148,9,100.0,0.0,"[('acrobat', 9.143397848852608), ('puno', 9.178777142281332), ('trifler', 9.27966833548238), ('replane', 10.232757389813656), ('anisodont', 10.268655937076293), ('adighe', 10.5581165456942), ('detention', 11.282893548416302), ('treading', 11.29980967274059), ('footstock', 11.319722861382587), ('vociferance', 11.356343233814934), ('depetalize', 11.527807279479095), ('chaetopodous', 11.823823774685614), ('iconostas', 12.277984452388283), ('voltaism', 12.426932467824722), ('repolymerize', 13.268371330314384), ('exteroceptive', 13.29580047031412), ('multifistular', 13.85404214954235), ('incumbentess', 14.01055524151921), ('nonspecialized', 14.362351461458081)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.000297984981443733,3355.8738267781628
beam_forward_backward_jit,20,148,9,100.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('acrobat', 8.0), ('detention', 8.0), ('adighe', 9.0), ('anisodont', 9.0), ('replane', 9.0), ('voltaism', 9.0), ('depetalize', 10.0), ('vociferance', 10.0), ('incumbentess', 10.0), ('treading', 10.0), ('hypomorph', 11.0), ('chaetopodous', 11.0), ('multifistular', 12.0), ('exteroceptive', 12.0), ('nonspecialized', 14.0)]",fuchnstjs,iconostas,,0.0,search_time,0.0005969810299575329,1675.0951032248654
beam_forward_backward_jit,20,148,9,100.0,0.0,"[('replane', 8.382403996047158), ('acrobat', 9.143397848852608), ('puno', 9.17877714228133), ('trifler', 9.27966833548238), ('anisodont', 10.268655937076293), ('treading', 10.295827008623833), ('adighe', 10.5581165456942), ('hypomorph', 11.234908041326527), ('detention', 11.282893548416302), ('footstock', 11.319722861382587), ('vociferance', 11.356343233814934), ('depetalize', 11.401055275319575), ('chaetopodous', 11.800351103689978), ('iconostas', 12.277984452388283), ('exteroceptive', 12.390989386941405), ('voltaism', 12.426932467824722), ('incumbentess', 12.889953015127226), ('multifistular', 12.962916449281547), ('repolymerize', 13.268371330314384), ('nonspecialized', 14.362351461458081)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.000591980991885066,1689.2434279277525
beam_jit,20,148,9,200.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('acrobat', 8.0), ('detention', 8.0), ('adighe', 9.0), ('anisodont', 9.0), ('hypomorph', 9.0), ('replane', 9.0), ('treading', 9.0), ('trifler', 9.0), ('voltaism', 9.0), ('depetalize', 10.0), ('vociferance', 10.0), ('incumbentess', 11.0), ('chaetopodous', 11.0), ('repolymerize', 12.0), ('multifistular', 12.0), ('exteroceptive', 13.0), ('nonspecialized', 14.0)]",fuchnstjs,iconostas,,0.0,search_time,0.0004519560025073588,2212.6047545606343
beam_jit,20,148,9,200.0,0.0,"[('acrobat', 9.143397848852608), ('trifler', 9.27966833548238), ('puno', 10.178551937516215), ('replane', 10.232757389813656), ('anisodont', 10.268655937076293), ('adighe', 10.5581165456942), ('detention', 11.282893548416302), ('treading', 11.29980967274059), ('footstock', 11.319722861382587), ('vociferance', 11.356343233814934), ('depetalize', 11.527807279479095), ('voltaism', 11.570571856592831), ('chaetopodous', 11.823823774685614), ('iconostas', 12.277984452388283), ('exteroceptive', 12.472938625914404), ('repolymerize', 13.268371330314384), ('hypomorph', 13.369645329615702), ('nonspecialized', 13.493702919257682), ('multifistular', 13.85404214954235), ('incumbentess', 14.01055524151921)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.0004719040007330477,2119.0750628234064
beam_forward_backward_jit,20,148,9,200.0,1.0,"[('iconostas', 6.0), ('puno', 7.0), ('footstock', 7.0), ('acrobat', 8.0), ('detention', 8.0), ('adighe', 9.0), ('anisodont', 9.0), ('hypomorph', 9.0), ('replane', 9.0), ('treading', 9.0), ('trifler', 9.0), ('voltaism', 9.0), ('depetalize', 10.0), ('vociferance', 10.0), ('incumbentess', 10.0), ('chaetopodous', 11.0), ('repolymerize', 12.0), ('multifistular', 12.0), ('exteroceptive', 12.0), ('nonspecialized', 14.0)]",fuchnstjs,iconostas,,0.0,search_time,0.0009453209931962192,1057.8417354499934
beam_forward_backward_jit,20,148,9,200.0,0.0,"[('replane', 8.382403996047158), ('acrobat', 9.143397848852608), ('puno', 9.17877714228133), ('trifler', 9.27966833548238), ('adighe', 9.600615010686017), ('anisodont', 10.268655937076293), ('treading', 10.295827008623833), ('hypomorph', 11.234908041326527), ('detention', 11.282893548416302), ('footstock', 11.319722861382587), ('vociferance', 11.356343233814934), ('depetalize', 11.401055275319575), ('voltaism', 11.570571856592831), ('chaetopodous', 11.800351103689978), ('repolymerize', 12.249344717494996), ('iconostas', 12.277984452388283), ('exteroceptive', 12.390989386941405), ('incumbentess', 12.889953015127226), ('multifistular', 12.962916449281547), ('nonspecialized', 13.493702919257682)]",fuchnstjs,iconostas,,0.31622776601683794,search_time,0.0009401010465808213,1063.7154416932449
